class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season 
1,2.79,5,2,5,0,1,0,6,9.54,2.69,3,0,0,2,0
0,1.31,1,0,5,1,1,0,2,6.16,1.13,3,0,0,3,1
1,3.69,0,2,5,0,6,0,5,5.07,6.92,1,1,4,0,1
1,4.72,2,2,5,1,0,0,1,4.78,4.32,3,0,0,0,1
1,2.43,1,2,3,0,1,0,0,3.67,3.57,5,0,0,0,1
0,6.47,1,6,0,0,3,2,3,5.53,14.75,0,0,0,0,1
1,2.76,0,3,3,0,0,0,0,3.07,7.27,1,0,0,2,0
1,0.79,0,0,5,0,1,0,2,4.04,1.07,2,0,0,0,0
1,1.92,5,0,5,0,1,0,5,5.73,3.11,3,0,0,0,1
0,10.11,1,2,5,1,1,0,0,13.95,19.0,1,1,3,0,0
1,2.77,2,6,5,1,0,0,4,2.48,4.38,3,0,0,0,1
1,2.92,0,8,5,0,1,0,0,5.07,3.22,3,1,6,2,0
1,1.0,5,2,0,0,1,0,6,4.28,2.88,3,1,0,1,1
1,7.39,1,9,5,0,0,0,4,6.05,6.6,3,1,0,0,1
1,1.56,0,0,5,0,0,1,5,2.24,2.65,3,0,0,3,1
0,5.5,0,3,1,0,2,0,0,6.47,9.88,3,0,0,4,2
1,3.61,0,2,3,0,2,0,2,7.33,3.71,3,0,0,0,1
1,2.78,5,2,6,0,1,0,9,5.46,2.22,8,0,0,0,1
0,8.17,1,3,1,0,0,1,8,6.18,12.86,1,0,0,0,0
0,7.01,6,3,3,0,4,0,6,5.78,12.78,1,1,7,1,0
1,5.27,6,8,5,0,1,0,0,7.75,11.84,1,1,4,2,0
0,6.23,0,10,3,0,0,0,0,3.13,7.02,1,0,0,0,0
1,4.4,1,2,10,0,1,0,0,4.01,7.63,0,0,0,0,0
0,14.41,0,8,5,1,4,0,0,10.77,18.37,1,1,0,0,1
0,1.66,0,3,0,0,1,0,0,6.56,2.44,0,0,0,2,1
1,9.11,2,2,2,1,0,0,2,7.77,14.56,10,1,0,0,0
0,1.36,0,0,0,0,0,0,0,6.93,2.24,0,0,0,2,0
0,3.51,2,9,10,1,0,0,2,3.64,5.03,8,0,0,0,1
1,7.9,2,9,7,1,0,0,4,6.77,9.83,3,0,0,0,1
0,5.39,3,2,5,0,3,2,3,5.45,18.84,3,0,0,0,3
1,3.2,5,8,5,0,1,0,0,6.34,4.39,1,0,0,0,0
1,0.72,0,0,8,0,1,0,4,3.65,0.86,0,0,0,0,0
1,14.32,1,9,5,0,0,0,4,4.76,30.93,3,0,0,0,1
0,16.33,1,8,5,0,1,0,0,21.49,18.39,3,1,5,0,0
0,6.63,0,2,3,0,4,0,0,6.09,12.84,0,1,3,0,1
1,3.14,4,10,6,0,3,2,3,0.0,0.0,7,0,0,0,3
0,7.91,1,1,1,0,1,0,1,4.05,15.09,1,1,0,0,0
1,3.26,5,2,6,0,1,0,6,9.13,2.53,3,0,0,2,1
0,1.42,0,2,0,0,0,0,0,5.69,1.42,0,0,0,3,0
1,1.6,5,0,3,0,1,0,5,5.26,2.83,3,0,0,1,1
0,10.83,0,1,0,0,2,0,0,9.01,22.1,1,0,0,0,1
1,1.04,0,0,3,0,1,1,0,3.17,1.51,4,0,0,4,0
1,1.45,5,5,5,0,1,0,5,4.74,1.44,3,0,0,0,3
0,9.02,2,2,5,0,6,0,7,7.14,19.49,5,0,0,4,0
0,7.77,0,5,0,1,2,0,4,8.14,18.36,1,0,0,0,1
1,9.39,6,2,5,0,5,0,0,9.16,28.0,3,0,0,0,1
0,8.95,2,2,3,1,0,0,0,4.33,24.42,1,0,0,0,0
0,11.23,6,8,5,1,4,0,2,9.45,18.66,1,1,2,4,0
0,6.85,1,7,5,0,4,0,5,4.45,12.94,1,1,1,7,1
1,3.09,5,6,10,0,1,0,7,4.78,4.67,5,0,0,4,0
1,1.34,0,0,5,0,0,1,5,2.41,2.63,3,0,0,0,1
1,8.5,2,2,2,1,0,0,2,7.83,14.1,10,1,0,0,1
1,4.96,2,2,5,1,0,0,2,6.31,6.02,4,0,0,0,1
0,7.67,0,5,5,0,5,1,4,5.95,11.57,3,0,0,3,0
0,7.58,0,2,2,0,2,0,0,7.54,20.17,1,0,0,0,0
1,5.24,4,3,5,0,3,2,3,0.0,0.0,7,1,0,0,1
0,4.54,1,6,0,0,3,2,3,4.31,12.65,0,0,0,0,1
0,2.9,5,8,5,0,1,0,6,6.25,2.62,1,0,0,0,2
0,11.81,2,2,6,0,6,0,1,7.84,20.25,5,0,0,4,0
1,7.58,5,2,3,0,4,0,0,13.2,12.23,1,1,1,0,0
1,10.06,0,2,5,0,4,0,0,10.85,14.28,1,1,7,0,1
1,3.33,1,6,5,1,0,0,5,3.96,6.82,3,0,0,0,0
1,6.35,0,3,6,1,6,1,10,5.91,16.36,3,0,0,0,1
0,6.32,4,10,5,0,3,2,3,7.59,64.87,3,0,0,4,2
1,13.0,0,2,4,1,0,0,5,7.69,18.18,3,0,0,3,0
0,8.87,6,8,3,0,4,0,6,15.3,12.9,1,1,7,0,3
1,12.76,0,2,5,0,4,0,0,11.1,14.81,1,1,7,0,1
0,3.66,5,0,5,0,2,1,0,5.2,3.29,0,0,0,2,0
0,7.04,0,2,5,1,1,0,0,9.47,12.35,1,1,3,0,0
1,3.8,0,4,5,0,6,0,2,3.92,3.31,3,0,0,2,1
0,9.59,6,3,3,0,4,0,6,13.62,11.22,1,1,7,6,3
1,5.5,0,1,7,0,1,0,0,7.99,8.84,4,1,4,0,0
0,4.88,1,2,8,0,1,1,0,6.11,4.75,3,0,0,0,2
0,11.2,2,2,6,0,6,0,1,8.7,20.58,11,0,0,0,2
1,1.77,0,2,5,0,1,0,5,5.49,2.84,3,0,0,2,0
1,0.89,0,0,5,0,1,0,2,4.02,1.03,2,0,0,0,0
1,3.21,1,8,3,0,4,0,0,4.12,3.48,1,1,7,0,0
0,7.9,0,8,5,0,4,0,2,6.31,9.57,3,0,0,0,0
0,8.17,0,1,0,0,2,0,0,6.38,17.08,1,0,0,0,0
0,8.4,2,2,3,1,0,0,8,5.21,17.33,1,0,0,0,0
1,4.24,0,2,5,0,6,0,2,6.39,9.66,1,1,4,0,1
0,14.15,0,8,5,1,4,0,0,9.92,16.96,1,1,0,0,0
0,4.82,0,2,0,0,1,0,8,4.94,10.99,1,0,0,0,0
0,6.03,5,5,6,0,6,1,9,4.44,8.91,8,0,0,0,1
1,8.39,6,8,5,0,1,0,2,14.08,18.0,1,0,0,0,0
0,9.48,2,2,11,0,6,0,7,5.97,18.54,11,0,0,4,0
1,2.94,0,3,3,0,0,0,0,3.07,7.57,1,0,0,2,0
1,11.75,0,1,0,1,5,0,8,9.23,28.44,4,0,0,0,0
1,19.59,2,4,5,0,0,0,4,6.73,38.12,2,0,0,0,1
1,1.83,0,0,0,0,0,1,5,2.77,2.72,3,0,0,0,1
1,3.05,1,2,4,0,1,0,10,4.64,5.8,9,0,0,0,1
0,2.46,0,2,1,0,1,1,7,5.75,4.3,1,0,0,0,1
0,8.14,1,9,3,0,6,0,0,6.88,34.12,1,0,0,1,1
0,5.1,1,6,0,0,3,2,3,5.67,15.5,0,0,0,0,0
1,3.02,0,4,3,0,6,0,2,3.73,2.67,3,0,0,2,1
0,5.45,0,8,5,0,4,0,5,4.81,12.79,1,1,6,7,1
1,0.9,0,0,3,0,1,1,0,2.85,1.45,3,0,0,4,1
0,15.49,1,1,6,0,0,0,0,9.29,23.94,1,0,0,0,0
1,4.06,1,2,2,0,2,0,0,4.27,6.39,1,0,0,0,0
0,9.59,0,2,5,0,5,1,4,7.25,12.09,3,0,0,3,0
0,3.8,2,2,5,0,3,2,3,5.97,7.75,6,0,0,0,0
0,1.32,3,0,5,0,1,0,0,4.88,1.42,8,0,0,0,1
0,3.67,0,5,5,0,1,0,6,7.54,6.75,1,0,0,0,0
1,1.58,3,5,0,0,1,0,5,6.56,2.51,0,0,0,2,1
0,6.1,1,5,9,0,6,1,0,5.02,9.3,8,0,0,0,0
0,6.66,1,5,9,0,6,1,0,5.96,10.16,8,0,0,0,0
0,5.93,0,5,6,0,1,1,5,5.53,5.06,1,1,1,0,2
1,3.91,0,7,7,0,1,0,11,5.07,6.18,4,0,0,0,0
1,9.13,0,8,3,1,1,0,9,7.1,13.94,1,1,1,0,1
0,4.07,0,9,5,0,5,0,4,4.5,10.63,3,0,0,0,0
1,0.92,5,2,0,0,1,0,6,2.76,2.28,3,1,0,2,0
0,8.31,0,10,3,0,0,0,0,3.46,9.39,1,0,0,2,0
1,2.48,0,5,8,0,1,0,5,3.78,5.55,3,1,4,0,2
1,7.97,0,7,0,0,1,0,6,8.08,8.02,3,1,4,2,0
0,3.61,5,0,6,0,1,1,9,5.09,3.42,3,0,0,0,2
0,7.33,1,2,2,0,2,0,0,6.53,17.8,1,0,0,0,1
1,9.79,4,2,5,0,3,2,3,3.59,26.66,3,0,0,0,1
1,8.9,5,8,3,0,1,0,2,15.33,17.25,1,0,0,0,0
0,16.27,2,3,5,0,1,1,4,6.21,20.1,1,0,0,0,0
1,3.72,1,9,1,0,2,0,0,5.05,3.33,3,0,0,4,1
1,3.22,5,2,6,0,1,0,5,9.94,2.59,3,0,0,2,0
1,7.26,0,2,5,1,2,0,5,9.71,21.07,5,0,0,0,0
0,1.1,6,0,3,0,1,0,9,3.15,1.57,1,0,0,0,0
0,7.06,2,3,8,0,0,1,1,6.95,14.37,1,0,0,1,0
0,5.47,0,2,6,0,1,1,5,5.93,4.6,8,1,1,0,1
0,9.9,0,3,9,0,1,0,0,4.79,16.39,1,0,0,0,0
1,3.14,4,2,9,0,3,2,3,3.35,12.5,3,0,0,0,1
0,5.21,0,5,5,0,1,1,5,6.54,5.45,8,1,1,0,1
1,5.06,4,1,8,0,1,0,4,1.37,16.11,0,0,0,0,2
0,7.51,1,2,7,0,2,0,0,5.32,14.79,1,0,0,0,0
1,3.12,2,9,3,0,0,1,0,3.24,2.4,1,0,0,2,0
0,10.76,2,2,3,1,0,0,0,5.66,24.5,1,0,0,0,0
1,1.6,4,4,5,0,1,0,5,3.58,1.49,3,0,0,0,3
1,3.74,1,4,5,0,6,0,2,4.31,3.03,3,0,0,2,0
0,9.68,0,1,11,0,2,0,0,7.32,20.67,1,0,0,0,1
0,6.24,1,3,1,0,2,0,0,6.95,9.52,3,0,0,4,0
1,1.08,0,0,3,0,1,1,0,2.9,1.63,3,0,0,4,1
1,0.63,1,2,8,0,0,0,8,4.74,1.03,0,0,0,2,1
0,8.52,1,3,8,0,6,0,5,8.9,13.23,3,0,0,0,0
1,3.51,0,2,5,0,1,0,5,4.45,5.8,3,1,4,0,0
1,6.13,4,4,0,0,1,0,4,1.31,14.67,0,0,0,0,2
1,5.53,3,7,0,0,1,0,5,6.8,8.61,1,0,0,0,0
1,1.13,0,3,0,0,3,2,3,2.83,3.84,0,0,0,0,0
0,5.36,3,2,5,0,3,2,3,5.83,21.04,3,0,0,4,3
1,1.16,2,3,0,0,3,2,3,3.4,5.18,0,0,0,0,1
1,0.72,0,0,0,0,1,0,4,3.46,0.71,1,0,0,0,0
0,15.49,0,1,5,1,4,0,0,9.17,17.48,1,1,0,0,1
0,9.08,0,2,5,1,5,0,4,7.48,16.66,3,1,2,0,1
1,3.03,2,6,8,1,0,0,5,3.25,5.55,3,0,0,0,0
1,3.38,0,2,5,0,6,0,5,5.59,7.71,1,1,4,0,0
0,11.28,1,3,7,0,1,1,0,9.64,16.51,3,1,0,0,2
1,3.32,0,2,5,0,6,0,2,5.21,7.01,1,1,4,0,0
1,1.1,0,0,3,0,1,1,0,2.85,1.57,3,0,0,4,1
1,3.11,5,6,10,0,1,0,7,6.39,6.42,5,0,0,0,1
0,7.37,1,3,5,0,6,0,0,6.24,9.98,1,0,0,0,0
0,5.13,2,10,5,0,3,2,3,6.17,36.07,3,0,0,0,0
0,7.14,0,9,0,1,5,0,10,5.79,13.44,0,0,0,0,1
0,6.74,1,3,5,0,6,0,0,6.16,9.3,1,0,0,1,1
1,6.42,5,8,3,0,1,0,2,12.66,17.21,1,0,0,0,0
1,1.44,0,2,5,0,1,0,6,5.09,2.7,3,0,0,2,0
1,1.21,0,3,0,0,3,2,3,2.54,4.83,0,0,0,0,1
0,5.43,0,10,3,0,0,0,2,3.38,9.03,1,0,0,2,0
1,5.21,5,7,7,0,4,0,9,5.54,6.31,6,0,0,1,0
1,3.16,0,2,3,0,2,0,2,7.3,3.91,10,0,0,0,0
0,10.93,2,2,3,1,0,0,4,6.4,25.16,1,0,0,0,1
0,7.57,0,6,0,0,3,2,3,6.29,14.32,0,0,0,0,0
0,15.67,0,1,5,1,4,0,0,11.01,18.61,1,1,0,2,1
1,10.54,1,2,4,1,0,0,5,6.0,13.83,3,0,0,0,1
1,3.27,5,6,10,0,1,0,9,4.76,4.25,5,0,0,0,0
1,3.76,0,8,0,0,1,0,0,5.8,3.66,3,1,6,0,1
1,2.91,1,4,3,0,6,0,2,4.0,2.87,3,0,0,2,1
1,6.21,0,3,5,0,6,0,5,5.45,7.67,3,0,0,0,2
1,3.76,5,8,5,0,1,0,0,6.84,4.67,1,0,0,0,0
1,5.56,1,2,7,0,2,0,0,11.37,7.01,3,0,0,0,0
0,2.88,2,10,5,0,3,2,3,5.33,52.51,3,0,0,0,1
1,8.32,0,8,3,1,1,0,2,8.82,14.66,1,1,1,0,0
0,8.13,0,2,0,1,2,0,4,8.85,18.4,1,0,0,0,1
1,6.71,0,2,5,0,1,1,0,7.98,21.17,1,0,0,0,0
0,6.21,0,8,5,0,4,0,2,4.86,8.64,3,0,0,0,1
0,4.1,5,0,5,0,1,1,9,5.64,3.63,3,0,0,0,0
1,3.81,5,6,10,0,1,0,7,5.44,5.67,5,0,0,0,1
0,23.15,0,2,5,0,5,0,4,22.24,87.4,3,0,0,0,1
0,3.14,1,9,2,1,0,0,2,3.84,5.57,8,0,0,0,1
1,7.43,0,2,7,0,2,1,0,5.47,17.43,1,0,0,0,0
1,1.61,1,2,10,0,1,0,5,2.39,3.32,5,0,0,5,0
0,4.91,0,2,0,0,1,0,4,3.95,10.14,1,0,0,0,0
1,3.33,0,8,8,0,0,0,8,3.52,5.59,6,0,0,3,0
1,4.13,1,2,0,0,6,1,4,4.45,12.3,0,0,0,0,0
0,7.57,0,2,5,0,5,1,4,6.53,12.17,3,0,0,3,1
1,4.45,3,7,0,0,1,0,10,5.53,5.4,1,0,0,0,1
0,4.32,0,2,5,0,2,0,0,5.83,4.19,1,0,0,0,0
1,2.58,0,7,7,0,1,0,11,4.3,5.2,4,0,0,0,0
0,5.52,3,2,6,0,3,2,3,4.89,20.07,3,0,0,0,3
0,3.91,0,2,5,0,0,0,8,6.14,7.27,6,0,0,0,0
1,3.23,1,2,0,0,1,0,10,5.24,6.11,9,0,0,1,1
1,7.16,0,2,0,0,6,1,4,7.2,15.01,0,0,0,0,0
1,1.83,5,5,5,0,1,0,5,4.84,1.8,3,0,0,3,1
1,1.7,3,5,5,0,1,0,5,9.15,3.13,0,0,0,2,1
1,5.16,1,4,5,0,1,0,5,4.66,5.65,3,1,0,0,1
1,6.45,2,5,5,1,0,0,0,4.4,12.49,8,0,0,0,1
1,7.53,0,8,5,0,1,0,4,10.87,10.34,3,1,0,0,0
1,5.27,0,9,7,1,0,0,5,5.59,7.61,4,0,0,0,0
0,5.14,0,2,5,0,1,1,5,4.4,3.8,8,1,1,0,1
0,7.53,1,5,8,0,6,0,4,10.06,13.11,6,0,0,0,0
0,14.02,1,2,5,1,1,0,0,13.8,25.79,1,1,3,0,0
1,11.12,0,5,6,0,6,0,2,7.57,17.31,3,0,0,0,0
0,18.6,6,9,5,0,5,0,0,14.82,33.53,1,0,0,0,0
1,3.02,4,2,9,0,3,2,3,3.77,14.45,8,0,0,0,0
1,3.15,0,9,3,0,0,1,0,3.03,2.12,1,0,0,2,1
1,5.56,6,3,6,0,1,0,0,11.31,13.68,1,1,4,0,1
1,8.45,6,0,5,0,4,0,0,8.21,16.47,1,1,2,0,0
1,2.07,6,2,5,0,1,0,5,5.5,2.36,0,1,7,1,0
0,10.39,6,8,5,1,4,0,2,9.4,17.8,1,1,1,0,0
1,3.83,3,7,0,0,1,0,10,6.32,6.49,1,0,0,0,1
1,18.25,0,3,8,0,5,0,4,4.89,43.28,3,0,0,0,2
1,6.07,0,2,5,0,2,0,4,5.52,14.13,0,0,0,0,0
1,1.53,6,2,5,0,1,0,9,6.23,2.4,0,1,7,1,1
0,7.8,0,9,0,1,5,0,4,6.95,16.43,0,0,0,0,0
1,6.57,0,3,4,1,6,1,0,5.58,14.94,1,0,0,0,0
0,4.53,0,2,5,0,2,0,5,7.59,7.43,1,1,0,0,1
0,1.69,0,0,0,0,1,0,0,7.01,2.69,0,0,0,2,0
0,3.08,1,5,5,0,1,0,6,5.51,5.88,1,0,0,0,1
1,5.54,0,1,7,0,1,0,0,7.99,9.83,4,1,4,0,0
1,8.0,0,2,5,0,5,0,2,8.81,29.26,3,0,0,0,0
0,5.13,0,3,5,0,5,0,5,6.47,11.67,4,0,0,0,1
1,7.08,0,8,3,1,1,0,0,6.54,13.73,1,1,1,0,1
0,9.68,1,2,6,0,6,0,9,7.51,21.39,5,0,0,0,2
1,3.94,1,2,10,0,1,0,0,5.12,9.33,0,0,0,0,1
1,14.41,0,5,6,0,6,0,2,8.45,19.01,3,0,0,0,0
1,15.99,1,3,5,0,0,0,4,6.92,36.26,2,0,0,0,1
1,5.54,0,2,6,0,0,0,0,5.0,9.44,3,0,0,0,0
0,15.31,1,8,5,0,1,0,0,23.39,18.68,3,1,5,0,0
0,4.16,1,0,6,0,1,1,9,5.96,3.5,8,0,0,0,2
0,12.57,2,2,3,1,0,0,2,5.88,25.86,1,0,0,0,0
1,3.49,1,9,1,0,2,0,4,3.86,2.5,3,0,0,4,0
1,11.76,0,5,5,1,5,0,8,8.18,26.08,0,0,0,0,1
0,8.29,0,10,3,0,0,0,0,3.54,9.28,1,0,0,0,0
1,7.65,0,8,3,1,1,0,5,8.34,14.96,1,1,1,0,1
1,7.01,2,9,7,1,0,0,0,5.97,9.55,4,0,0,0,1
1,8.97,4,1,0,0,1,0,8,1.55,15.61,3,0,0,0,0
0,3.68,2,9,10,1,0,0,2,5.76,6.83,3,0,0,0,0
0,13.56,1,3,5,1,4,0,5,11.83,17.93,1,1,6,1,1
0,11.7,1,2,11,0,0,0,4,2.35,14.97,1,0,0,0,2
1,10.74,0,2,5,0,1,1,0,11.56,30.51,1,0,0,0,0
0,4.98,0,2,3,0,0,0,10,6.72,8.04,12,0,0,4,0
1,5.78,2,2,5,0,2,0,4,5.09,14.8,0,0,0,0,0
1,3.76,0,7,7,0,1,0,11,4.49,4.81,4,0,0,0,0
1,4.34,3,7,0,0,1,0,10,5.7,6.7,1,0,0,0,1
1,2.3,3,2,10,0,1,0,0,2.79,3.44,5,0,0,0,0
1,1.62,5,5,5,0,1,0,5,4.44,1.56,3,0,0,2,0
0,6.57,2,2,5,0,0,0,0,5.71,8.99,1,0,0,0,0
1,11.39,0,7,5,0,1,0,5,12.08,18.18,3,0,0,3,0
0,7.5,6,2,6,0,1,0,0,6.9,13.12,8,0,0,0,1
0,9.52,6,8,3,0,4,0,6,16.12,12.68,1,1,7,2,1
0,6.15,2,9,1,0,0,1,8,6.64,14.4,1,0,0,1,0
1,4.07,4,3,6,0,3,2,3,0.0,0.0,7,1,0,0,0
1,1.13,5,2,0,0,1,0,6,3.85,2.68,3,1,0,2,0
0,5.67,0,8,5,0,4,0,2,5.23,9.75,3,0,0,0,0
0,3.69,0,2,5,0,0,0,8,6.39,8.1,1,0,0,0,0
1,3.8,0,2,1,0,2,0,0,4.34,5.99,1,0,0,0,1
1,21.69,0,9,5,0,5,0,4,5.55,40.08,3,0,0,0,0
0,6.72,0,2,0,0,1,0,0,5.88,14.39,1,0,0,0,0
1,15.84,0,3,5,0,6,0,2,9.25,18.33,3,0,0,0,1
0,1.25,0,3,0,0,1,0,0,5.42,1.78,0,0,0,3,0
1,6.14,1,2,5,0,0,0,0,5.68,10.6,3,0,0,4,0
1,2.08,4,2,3,0,3,2,3,5.83,29.37,1,1,0,5,1
0,3.86,1,5,5,0,1,0,5,5.61,6.82,1,0,0,0,1
1,6.25,0,2,0,0,6,1,4,5.6,13.33,0,0,0,0,0
1,1.41,0,2,5,0,1,0,5,5.37,2.62,3,0,0,2,1
1,0.9,5,2,0,0,1,0,9,2.76,2.35,3,1,0,2,1
0,5.58,0,7,5,0,4,0,5,4.27,11.91,1,1,1,7,0
1,9.87,0,2,5,0,1,1,0,8.84,26.61,1,0,0,0,1
0,7.13,0,9,0,1,5,0,4,5.7,12.72,4,0,0,0,0
0,8.73,2,2,3,1,0,0,8,4.88,16.1,1,0,0,0,1
0,8.43,0,3,5,0,4,0,0,6.71,10.09,1,0,0,0,0
1,2.52,4,3,6,0,3,2,3,0.0,0.0,7,1,0,0,0
1,4.7,1,4,5,0,5,0,5,2.92,5.1,3,1,0,0,1
0,7.78,6,2,5,0,1,0,0,6.54,13.14,1,0,0,0,0
1,9.21,0,7,5,0,1,0,5,11.96,15.84,3,0,0,0,0
1,8.65,0,7,5,0,1,0,6,7.49,7.64,3,1,4,0,0
0,3.78,0,2,5,0,0,0,8,6.16,7.21,6,0,0,0,2
0,2.99,0,3,2,0,1,0,8,4.52,6.31,6,0,0,1,2
0,7.77,1,2,5,0,6,0,9,7.34,19.93,5,0,0,2,0
1,13.13,1,2,4,1,0,0,0,4.85,22.87,9,0,0,0,1
1,3.2,5,8,5,0,1,0,0,5.5,4.26,1,0,0,0,0
0,9.83,0,1,0,0,2,0,0,7.38,18.14,1,0,0,0,0
1,10.34,4,2,7,0,3,2,3,3.48,24.65,3,0,0,0,1
1,2.17,3,5,0,0,1,0,4,8.07,2.94,0,0,0,2,0
0,2.63,1,8,5,0,0,1,2,6.72,4.02,3,0,0,3,0
0,7.57,0,2,5,1,5,0,5,7.09,17.61,3,1,2,0,0
0,11.16,1,3,0,0,1,1,0,9.92,16.54,3,1,0,0,0
1,3.01,5,6,4,0,1,0,10,4.54,4.75,0,0,0,0,1
1,1.54,5,2,6,0,1,0,9,4.58,1.69,3,0,0,0,0
1,6.64,0,6,7,0,2,0,0,12.15,6.0,3,0,0,0,0
0,7.66,6,2,6,0,1,0,0,7.71,13.43,1,0,0,2,0
1,11.1,2,2,5,1,0,0,5,6.11,16.38,3,0,0,0,1
1,8.28,5,8,5,0,1,0,2,14.22,16.93,1,0,0,0,0
1,1.79,5,0,0,0,1,0,5,6.3,2.85,3,0,0,1,3
1,4.18,1,2,10,0,1,0,0,4.41,6.53,0,0,0,0,0
1,1.39,4,4,5,0,1,0,5,3.76,1.55,3,0,0,0,1
1,4.86,4,2,3,0,3,2,3,5.39,29.4,1,1,0,0,0
0,10.84,1,8,7,0,1,0,0,7.78,27.26,3,1,7,0,2
0,6.04,0,9,0,1,5,0,10,6.14,12.61,4,0,0,0,1
0,10.01,1,1,1,0,1,0,1,4.36,19.12,1,1,0,0,0
0,6.87,0,8,5,0,4,0,2,4.98,9.04,3,0,0,0,1
0,6.98,2,10,5,0,3,2,3,8.03,59.92,3,0,0,4,1
1,7.57,0,8,3,1,1,0,5,7.76,15.38,1,1,1,0,1
1,2.51,1,5,0,0,1,0,5,8.0,3.28,0,0,0,2,0
0,0.8,6,0,6,0,1,0,9,2.83,1.42,1,0,0,0,2
1,7.61,4,4,5,0,1,0,8,1.56,14.94,3,0,0,0,0
0,8.69,6,8,3,0,4,0,0,23.74,12.69,1,1,7,2,2
1,3.74,0,2,5,0,2,0,2,7.8,4.35,3,0,0,0,1
1,2.03,1,2,10,0,1,0,0,2.91,3.47,1,0,0,5,0
1,8.12,1,5,4,0,1,0,0,10.99,15.51,1,1,2,0,0
0,14.77,0,8,5,1,4,0,0,9.69,17.15,1,1,0,2,0
1,8.26,1,2,4,0,2,0,4,7.11,9.51,1,0,0,0,1
1,3.99,0,2,8,0,1,0,5,4.99,6.03,3,1,4,0,0
0,7.12,0,2,7,0,2,0,0,7.32,21.14,1,0,0,0,1
0,13.24,2,1,6,0,1,0,0,7.36,22.01,1,0,0,4,0
1,3.18,1,4,3,0,6,0,2,3.54,3.05,3,0,0,2,1
0,2.01,0,4,5,0,5,0,4,3.53,9.33,0,0,0,0,0
1,3.15,5,8,5,0,1,0,0,6.38,4.5,1,0,0,0,1
0,0.98,3,0,5,1,1,0,2,6.31,1.03,3,0,0,3,0
1,7.57,0,8,5,0,1,0,5,10.16,11.37,0,1,0,0,0
1,11.4,1,3,5,0,5,0,4,4.75,24.53,3,0,0,0,0
1,3.58,0,2,5,0,2,0,2,8.4,4.55,3,0,0,0,0
1,20.99,0,0,7,0,5,0,4,5.5,40.05,3,0,0,0,0
1,4.71,4,3,0,0,3,2,3,0.0,0.0,7,1,0,0,3
0,6.64,1,3,5,0,6,0,0,6.24,11.06,3,0,0,4,1
1,4.19,5,2,5,0,2,0,2,5.4,4.54,8,0,0,1,0
0,21.85,6,6,5,0,5,0,4,17.08,69.28,3,0,0,0,0
0,1.16,6,0,3,0,1,0,9,3.15,1.45,1,0,0,0,1
1,2.87,2,6,8,1,0,0,5,3.5,6.22,3,0,0,0,1
1,9.22,0,7,5,0,1,0,5,9.64,9.32,3,1,4,0,0
0,9.62,1,8,5,0,1,0,0,7.09,24.39,3,1,7,0,2
1,4.85,3,1,3,1,2,0,10,6.83,12.7,1,0,0,0,1
0,9.32,0,2,5,0,6,0,9,7.44,19.98,5,0,0,0,2
1,5.02,4,3,3,0,1,0,0,0.0,0.0,7,0,0,0,0
1,2.96,0,8,0,0,1,0,0,5.78,3.65,3,1,6,0,1
1,1.45,0,0,0,0,0,1,5,1.99,2.43,3,0,0,0,1
0,7.04,1,2,7,0,2,0,0,8.21,23.3,1,0,0,0,0
0,5.03,0,2,5,0,2,0,5,8.18,8.63,1,1,0,0,1
0,4.24,0,3,3,0,0,1,0,3.23,6.3,1,0,0,1,2
1,6.66,0,3,5,0,6,0,9,4.68,6.56,3,0,0,0,2
1,5.77,2,9,8,0,0,0,8,4.14,6.84,0,0,0,3,0
1,8.95,1,2,5,0,2,0,0,10.57,11.01,1,0,0,0,1
0,9.84,0,5,5,1,5,0,5,7.64,17.45,3,1,2,0,1
0,8.7,0,9,5,1,5,0,10,5.52,13.7,0,0,0,0,1
1,1.54,0,2,5,0,1,0,6,5.28,2.46,3,0,0,2,0
0,7.67,6,2,5,0,1,0,0,7.5,13.41,1,0,0,0,0
1,2.67,0,8,8,0,1,0,4,3.19,5.33,6,0,0,3,0
1,5.06,2,2,5,1,0,0,1,6.15,5.94,3,0,0,0,0
1,3.55,1,2,3,0,2,0,2,8.49,3.79,10,0,0,4,0
1,3.0,0,8,0,0,1,0,0,5.48,3.46,3,1,6,3,0
0,2.64,5,8,5,0,1,0,5,6.27,2.64,1,0,0,0,3
1,2.62,5,0,3,0,1,0,5,6.74,3.25,3,0,0,0,3
1,4.5,0,5,5,0,1,0,5,4.2,5.6,6,1,4,0,0
1,8.1,0,7,0,0,1,0,6,7.78,7.56,3,1,4,2,1
0,5.15,0,2,5,0,2,0,5,8.06,9.15,3,1,0,2,3
1,0.74,0,0,3,0,1,1,0,2.31,1.4,3,0,0,0,1
0,9.97,1,1,1,0,1,0,1,5.08,21.69,1,1,0,0,0
0,0.91,6,0,6,0,1,0,9,2.53,1.26,1,0,0,0,3
1,0.75,0,0,0,0,1,0,4,3.49,0.73,0,0,0,0,0
0,27.81,0,2,5,0,5,0,4,20.49,76.17,3,0,0,0,1
1,4.36,4,2,5,0,1,0,0,0.0,0.0,7,0,0,0,0
1,3.86,1,10,0,0,2,1,5,6.05,4.9,3,0,0,4,1
